experiment_key,experiment_label,geography_entity_id,geography_type,name,holdout_rows,y_true_std,naive_mae,linear_mae,mae_gain_vs_naive,relative_gain_pct,normalized_linear_mae,normalized_naive_mae
exp_001,exp_001 baseline mixed surface,geo:zori:zip:96477,zori_zip,91730 (CA),10,0.010871392280617016,0.01120286195390182,0.008861454258644789,0.0023414076952570305,0.2090008521832715,0.8151167789653019,1.0304900848694232
exp_001,exp_001 baseline mixed surface,geo:zori:zip:72234,zori_zip,32808 (FL),10,0.010897691502066568,0.01383929777130366,0.00884110326861114,0.00499819450269252,0.3611595461914604,0.8112822121028632,1.2699293027958503
exp_001,exp_001 baseline mixed surface,geo:zori:city:19172,zori_city,Manassas (VA),10,0.00941187787174575,0.011390261226717182,0.00883979830986254,0.0025504629168546403,0.2239161039495945,0.9392172773936454,1.2102007040391478
exp_001,exp_001 baseline mixed surface,geo:zori:zip:76953,zori_zip,44035 (OH),10,0.011785362304113034,0.01139345270659512,0.00880706288805838,0.0025863898185367394,0.22700667524951443,0.7472882598598396,0.9667460713209352
exp_001,exp_001 baseline mixed surface,geo:zori:city:398007,zori_city,Flint (MI),10,0.010549838057266914,0.0127543592877159,0.00878934126309769,0.00396501802461821,0.31087551598432983,0.8331257044314,1.2089625659164003
exp_001,exp_001 baseline mixed surface,geo:zori:zip:95314,zori_zip,87120 (NM),10,0.011866662164044537,0.01035382603549102,0.00878332557880271,0.0015705004566883105,0.1516831025849693,0.7401681666994616,0.8725137610188867
exp_001,exp_001 baseline mixed surface,geo:zori:zip:84340,zori_zip,60085 (IL),10,0.008738403114658642,0.0103387265624032,0.00877743026601414,0.00156129629638906,0.15101437173768742,1.0044661651383455,1.1831368302361813
exp_001,exp_001 baseline mixed surface,geo:zori:zip:60560,zori_zip,07047 (NJ),10,0.01317223880039347,0.013584949168752858,0.00877538008654868,0.00480956908220418,0.3540365902337575,0.6662026265638724,1.0313318316357172
exp_001,exp_001 baseline mixed surface,geo:zori:zip:84460,zori_zip,60402 (IL),10,0.011437138670575666,0.01378458332754488,0.00876832578800702,0.005016257539537859,0.36390345796772705,0.7666537969470718,1.205247547011779
exp_001,exp_001 baseline mixed surface,geo:zori:zip:66825,zori_zip,21215 (MD),10,0.012593280406437715,0.01295206656770535,0.008765861138211067,0.004186205429494282,0.32320752889984034,0.6960744822079827,1.0284902860643221
exp_001,exp_001 baseline mixed surface,geo:zori:zip:61639,zori_zip,10025 (NY),10,0.010677907253668715,0.00936109760247417,0.00876077755454658,0.0006003200479275902,0.06412923712801835,0.8204582926618464,0.8766790514365898
exp_001,exp_001 baseline mixed surface,geo:zori:zip:84491,zori_zip,60440 (IL),10,0.011206778464621809,0.012281430801676669,0.00875889875294478,0.0035225320487318897,0.2868177255251881,0.7815715087610027,1.0958930651165617
exp_001,exp_001 baseline mixed surface,geo:zori:zip:71871,zori_zip,32218 (FL),10,0.009582760477191839,0.01161913493550413,0.008752587582799929,0.0028665473527041997,0.24670918864579192,0.9133680846591309,1.2125039505223068
exp_001,exp_001 baseline mixed surface,geo:zori:zip:69555,zori_zip,27858 (NC),10,0.011572013365644833,0.011208442181221209,0.00871382048068904,0.0024946217005321703,0.2225663174416599,0.7530081590260482,0.9685818558157736
exp_001,exp_001 baseline mixed surface,geo:zori:zip:93203,zori_zip,80013 (CO),10,0.009734046354302328,0.01481975424697247,0.008701182762047049,0.006118571484925421,0.41286592091602226,0.8938916505365966,1.5224659620017447
exp_001,exp_001 baseline mixed surface,geo:zori:city:6286,zori_city,Odessa (TX),10,0.01161110252593943,0.00919482250820009,0.00870089424524321,0.0004939282629568808,0.0537180856418259,0.749359867058726,0.7918991747475036
exp_001,exp_001 baseline mixed surface,geo:zori:zip:71719,zori_zip,31907 (GA),10,0.011266828625333274,0.01240254576525016,0.00867950089877009,0.00372304486648007,0.3001839248931791,0.7703588283267554,1.1008018474127887
exp_001,exp_001 baseline mixed surface,geo:zori:zip:69275,zori_zip,27284 (NC),10,0.01145706358095586,0.01196974531459331,0.008662652561857321,0.003307092752735989,0.2762876457115623,0.756097101202837,1.044748091866195
exp_001,exp_001 baseline mixed surface,geo:zori:city:31388,zori_city,Elizabeth (NJ),10,0.010043351082084317,0.01021303701629076,0.008651205439834017,0.0015618315764567433,0.15292528304415956,0.8613863409859625,1.0168953502490952
exp_001,exp_001 baseline mixed surface,geo:zori:zip:73198,zori_zip,34744 (FL),10,0.010223429138681874,0.009403049531897708,0.00863714176640833,0.0007659077654893795,0.08145312463698202,0.8448380332317668,0.9197549476153616
exp_001,exp_001 baseline mixed surface,geo:zori:zip:100157,zori_zip,99208 (WA),10,0.010762038540127548,0.00950662162912989,0.0086319995123291,0.0008746221168007898,0.09200135978072381,0.8020784798478149,0.883347666307207
exp_001,exp_001 baseline mixed surface,geo:zori:zip:62029,zori_zip,11218 (NY),10,0.011239975248220414,0.012477363720880989,0.008625736075762093,0.0038516276451188965,0.308689217632821,0.7674159315544556,1.110088184834436
exp_001,exp_001 baseline mixed surface,geo:zori:zip:91885,zori_zip,77375 (TX),10,0.009653607805993484,0.01187543903547344,0.008617196211825209,0.0032582428236482297,0.2743681992653447,0.8926399730549636,1.2301555308783647
exp_001,exp_001 baseline mixed surface,geo:zori:zip:99775,zori_zip,98391 (WA),10,0.009900424540880104,0.012517391091232871,0.00860378766911357,0.0039136034221193,0.3126532832277144,0.869032194890981,1.2643287204045626
exp_001,exp_001 baseline mixed surface,geo:zori:zip:97471,zori_zip,93906 (CA),10,0.007904700846265307,0.013673384080685691,0.00859100801167367,0.00508237606901202,0.3716984792514619,1.086822661446147,1.7297788172649045
exp_001,exp_001 baseline mixed surface,geo:zori:city:27219,zori_city,Spring Hill (FL),10,0.012107230494490652,0.009176177090714341,0.00858776497557619,0.0005884121151381505,0.06412388397926441,0.7093087869669302,0.7579088458661066
exp_001,exp_001 baseline mixed surface,geo:zori:zip:60363,zori_zip,06511 (CT),10,0.010142846079653564,0.012115256965988959,0.00858537625804303,0.003529880707945929,0.2913583028288486,0.8464464698192748,1.194463257240197
exp_001,exp_001 baseline mixed surface,geo:zori:zip:95811,zori_zip,89115 (NV),10,0.010048329290665773,0.012698739136690649,0.008584799046499435,0.004113940090191214,0.3239644539436792,0.8543508874131086,1.263766221165436
exp_001,exp_001 baseline mixed surface,geo:zori:zip:61638,zori_zip,10024 (NY),10,0.008771748461535278,0.00896307349871936,0.008581633712901821,0.0003814397858175398,0.04255680664361837,0.9783264705472206,1.0218115052002523
exp_001,exp_001 baseline mixed surface,geo:zori:zip:98040,zori_zip,95206 (CA),5,0.016645086363806193,0.011034104947785861,0.00856697492857766,0.0024671300192082002,0.22359131355763137,0.5146849191005741,0.6629046378382815
exp_001,exp_001 baseline mixed surface,geo:zori:zip:90645,zori_zip,75043 (TX),10,0.00977260441984974,0.011776571526949612,0.008563331651795984,0.0032132398751536285,0.2728501981922686,0.8762589053950114,1.2050596771347348
exp_001,exp_001 baseline mixed surface,geo:zori:zip:58666,zori_zip,02155 (MA),10,0.010723577720584824,0.01136779226698835,0.00855787924841012,0.00280991301857823,0.2471819463782879,0.7980432903453983,1.0600745910729867
exp_001,exp_001 baseline mixed surface,geo:zori:zip:62021,zori_zip,11210 (NY),10,0.009727976252373281,0.01291166045359097,0.00854385029988992,0.00436781015370105,0.3382841555817309,0.8782762291186231,1.3272709676322434
exp_001,exp_001 baseline mixed surface,geo:zori:zip:96990,zori_zip,92683 (CA),10,0.009515085523229093,0.012541053325958609,0.00853339553710811,0.0040076577888505,0.31956309288272355,0.8968280438757601,1.318017930090302
exp_001,exp_001 baseline mixed surface,geo:zori:zip:96369,zori_zip,91343 (CA),10,0.010968183337890907,0.014602106507711099,0.00853290284579377,0.00606920366191733,0.4156389120098732,0.7779686556036889,1.331314955072493
exp_001,exp_001 baseline mixed surface,geo:zori:city:24832,zori_city,Garden Grove (CA),10,0.010242297819465472,0.013695239971612,0.008493294201910192,0.0052019457697018105,0.379836043799495,0.8292371840397668,1.3371257322340517
exp_001,exp_001 baseline mixed surface,geo:zori:city:32626,zori_city,Macon (GA),10,0.010819786984411524,0.01249287405063714,0.008488748354962751,0.004004125695674389,0.32051277227678265,0.7845578075790967,1.1546321631503556
exp_001,exp_001 baseline mixed surface,geo:zori:zip:84317,zori_zip,60056 (IL),10,0.011871153906201328,0.008389693874605728,0.008461814906495141,-7.212103188941054e-05,-0.008596384202731098,0.7128047511939681,0.7067294334565966
exp_001,exp_001 baseline mixed surface,geo:zori:city:45888,zori_city,Inglewood (CA),10,0.009570587527223078,0.0127047356520423,0.00845204224605435,0.00425269340598795,0.33473293128333015,0.8831267904935743,1.3274770870549262
exp_001,exp_001 baseline mixed surface,geo:zori:zip:95804,zori_zip,89108 (NV),10,0.011010108118824354,0.0119635986427556,0.00844558922624656,0.0035180094165090394,0.2940594650121704,0.7670759573929025,1.0866013769929317
exp_001,exp_001 baseline mixed surface,geo:zori:zip:71768,zori_zip,32068 (FL),10,0.011136852364031762,0.010196798743501729,0.008443164248810479,0.0017536344946912498,0.17197892581814617,0.758128416614287,0.9155907261942264
exp_001,exp_001 baseline mixed surface,geo:zori:zip:62121,zori_zip,11435 (NY),10,0.009791497033483726,0.0125411187543642,0.008425777770291559,0.00411534098407264,0.32814783630372185,0.8605198716272033,1.2808172960148652
exp_001,exp_001 baseline mixed surface,geo:zori:city:50950,zori_city,Bellingham (WA),10,0.010944638850140886,0.01027834584833626,0.00841606754780986,0.0018622783005264002,0.18118463106861152,0.768967132040316,0.9391215177651979
exp_001,exp_001 baseline mixed surface,geo:zori:zip:72361,zori_zip,33023 (FL),10,0.011128680905879831,0.00822596838057726,0.008402309881015351,-0.00017634150043808976,-0.021437172169839404,0.7550139995995389,0.739168321038936
exp_001,exp_001 baseline mixed surface,geo:zori:zip:96502,zori_zip,91762 (CA),10,0.011189451523334226,0.01028208963175481,0.00837989945328776,0.0019021901784670495,0.1850003497919721,0.7489106535572819,0.9189091717599183
exp_001,exp_001 baseline mixed surface,geo:zori:zip:92598,zori_zip,78666 (TX),10,0.012900006265256475,0.01407162910756266,0.00837289991493933,0.00569872919262333,0.4049800594559875,0.6490616936745234,1.0908234320367511
exp_001,exp_001 baseline mixed surface,geo:zori:zip:72622,zori_zip,33463 (FL),10,0.008172543990362446,0.01144790672255235,0.00837094903512323,0.0030769576874291197,0.2687790669509492,1.0242770237755532,1.4007763966828946
exp_001,exp_001 baseline mixed surface,geo:zori:zip:98413,zori_zip,95758 (CA),10,0.011244228493213111,0.010948369788191541,0.00835747257814785,0.00259089721004369,0.23664684881562226,0.7432677647196805,0.9736879497601684
exp_001,exp_001 baseline mixed surface,geo:zori:zip:96047,zori_zip,90066 (CA),10,0.010873677058480583,0.00973277549658494,0.008355908610128379,0.0013768668864565597,0.14146703444867068,0.7684528945626034,0.8950767476576994
exp_001,exp_001 baseline mixed surface,geo:zori:city:14208,zori_city,Tuscaloosa (AL),10,0.010012755855371138,0.01156333017635625,0.00834730153398228,0.0032160286423739692,0.2781230487519799,0.8336667401617048,1.1548598950560987
exp_001,exp_001 baseline mixed surface,geo:zori:zip:417437,zori_zip,85122 (AZ),10,0.008493493514632976,0.01076530372546939,0.00831495420350776,0.00245034952196163,0.22761545651186813,0.9789792844584363,1.2674765344698782
exp_001,exp_001 baseline mixed surface,geo:zori:zip:96918,zori_zip,92563 (CA),10,0.009730432535118636,0.00954401889184356,0.00830655777264485,0.0012374611191987104,0.12965828475635777,0.8536678860539034,0.9808422038175302
exp_001,exp_001 baseline mixed surface,geo:zori:zip:92017,zori_zip,77546 (TX),10,0.012586415206349542,0.01142482485988385,0.00829855296388069,0.0031262718960031596,0.27363849637472193,0.6593261725303858,0.907710787589488
exp_001,exp_001 baseline mixed surface,geo:zori:zip:84630,zori_zip,60629 (IL),10,0.009695044223605582,0.011574590839645321,0.00827693152810746,0.0032976593115378603,0.28490504392109556,0.8537280838755446,1.193866739819856
exp_001,exp_001 baseline mixed surface,geo:zori:zip:66683,zori_zip,20878 (MD),10,0.011360382704272618,0.01023673765331405,0.00827637395399289,0.0019603636993211597,0.19150277810299357,0.7285295019929356,0.9010909156664266
exp_001,exp_001 baseline mixed surface,geo:zori:zip:92610,zori_zip,78681 (TX),10,0.010827919760888875,0.00724449380914031,0.008259021253359897,-0.0010145274442195887,-0.14004117760989304,0.7627523509355879,0.6690568427841399
exp_001,exp_001 baseline mixed surface,geo:zori:zip:96816,zori_zip,92335 (CA),10,0.011369740603034594,0.009985614218822141,0.00825762654426324,0.0017279876745589003,0.17304771010498002,0.7262809973043071,0.8782622724178045
exp_001,exp_001 baseline mixed surface,geo:zori:zip:84616,zori_zip,60614 (IL),10,0.011522541197231406,0.010082675017112611,0.00824661381094256,0.0018360612061700504,0.18210060356540636,0.7156940183406787,0.8750391814207824
exp_001,exp_001 baseline mixed surface,geo:zori:zip:92345,zori_zip,78249 (TX),10,0.011088766452157521,0.00914541080259214,0.0082410968610835,0.0009043139415086399,0.09888171904233374,0.74319329355882,0.8247455514596697
exp_001,exp_001 baseline mixed surface,geo:zori:zip:65131,zori_zip,17601 (PA),10,0.011259730931106446,0.01326317293618672,0.00823883183146696,0.0050243411047197605,0.3788189393965863,0.7317077008213521,1.1779298295259888
exp_001,exp_001 baseline mixed surface,geo:zori:zip:67732,zori_zip,23464 (VA),10,0.010468196453846862,0.011872689014431819,0.00823275926499481,0.00363992974943701,0.30658006328747445,0.7864544099159917,1.1341675776507645
exp_001,exp_001 baseline mixed surface,geo:zori:zip:97205,zori_zip,93277 (CA),10,0.009024781754411685,0.01040253910198774,0.00821969227229076,0.0021828468296969804,0.20983788749036061,0.910791251907298,1.1526637856813047
exp_001,exp_001 baseline mixed surface,geo:zori:zip:71067,zori_zip,30349 (GA),10,0.009189562316757998,0.009908072319860819,0.00820683852339022,0.0017012337964705999,0.17170179441065056,0.8930608706384532,1.0781876196424016
exp_001,exp_001 baseline mixed surface,geo:zori:zip:97748,zori_zip,94541 (CA),10,0.009757482939055775,0.01140749709116121,0.00820675234928052,0.00320074474188069,0.2805825604251699,0.8410726824263023,1.1691024378327126
exp_001,exp_001 baseline mixed surface,geo:zori:zip:70917,zori_zip,30144 (GA),10,0.010362691377238832,0.01031739082277877,0.00819842320433066,0.00211896761844811,0.20537824483394057,0.7911480623979706,0.995628495261418
exp_001,exp_001 baseline mixed surface,geo:zori:zip:96364,zori_zip,91335 (CA),10,0.010308694637425727,0.01372770270616597,0.008196958110605,0.005530744595560969,0.4028893044920594,0.7951499582542618,1.331662561458318
exp_001,exp_001 baseline mixed surface,geo:zori:zip:92654,zori_zip,78745 (TX),10,0.009580870756914729,0.00942789743532602,0.008177489341107088,0.0012504080942189308,0.13262852113067045,0.853522560588265,0.9840334636099433
exp_001,exp_001 baseline mixed surface,geo:zori:zip:62018,zori_zip,11207 (NY),10,0.008237301352049827,0.01383527683045665,0.00817297806464472,0.005662298765811931,0.40926530312332315,0.9921912183789292,1.679588525314032
exp_001,exp_001 baseline mixed surface,geo:zori:zip:96855,zori_zip,92392 (CA),10,0.011429410187377071,0.010113885599748889,0.00817152802024844,0.0019423575795004505,0.1920486009401447,0.7149562301362917,0.8849000459287846
exp_001,exp_001 baseline mixed surface,geo:zori:zip:72371,zori_zip,33033 (FL),10,0.009986691809616201,0.01151071922335617,0.00816718320658792,0.0033435360167682502,0.29047151197849985,0.8178066733493995,1.1526058321207509
exp_001,exp_001 baseline mixed surface,geo:zori:zip:62017,zori_zip,11206 (NY),10,0.01160975370324112,0.00970387457885703,0.008155139767591189,0.0015487348112658398,0.15959963194910312,0.7024386542596938,0.8358381087919184
exp_001,exp_001 baseline mixed surface,geo:zori:zip:74815,zori_zip,38401 (TN),10,0.010518766248183709,0.015528691216386638,0.00813888904268495,0.00738980217370169,0.47588055366208887,0.773749397092107,1.476284466257438
exp_001,exp_001 baseline mixed surface,geo:zori:zip:65810,zori_zip,19143 (PA),10,0.00928320600681862,0.01260048881030904,0.00813263938207385,0.00446784942823519,0.3545774688184982,0.8760593458876529,1.357342366533053
exp_001,exp_001 baseline mixed surface,geo:zori:zip:62453,zori_zip,12180 (NY),10,0.010081871396539035,0.01146481284281861,0.00812817703460518,0.00333663580821343,0.291032732409884,0.8062170915407103,1.137171105629687
exp_001,exp_001 baseline mixed surface,geo:zori:zip:65701,zori_zip,19020 (PA),10,0.009505540409388563,0.0115137103023262,0.00812708668170756,0.0033866236206186394,0.2941383387016794,0.8549841809814924,1.2112630956735695
exp_001,exp_001 baseline mixed surface,geo:zori:city:11786,zori_city,Hamilton (OH),10,0.009685455736772298,0.0087731858622175,0.00811520260315308,0.00065798325906442,0.07499935250409809,0.8378751422447253,0.9058103305256738
exp_001,exp_001 baseline mixed surface,geo:zori:zip:71050,zori_zip,30331 (GA),10,0.011499940710151871,0.008196362465667491,0.00811157761505368,8.47848506138121e-05,0.010344204635770392,0.705358211794342,0.7127308455105286
exp_001,exp_001 baseline mixed surface,geo:zori:zip:76491,zori_zip,43055 (OH),10,0.008585711892720149,0.014101718819366341,0.00809120026136481,0.006010518558001531,0.4262259540834904,0.9424029553362212,1.642463548226354
exp_001,exp_001 baseline mixed surface,geo:zori:zip:67114,zori_zip,22003 (VA),10,0.008063123943046232,0.015133228143875757,0.008071812218982174,0.0070614159248935824,0.46661663048747837,1.0010775322315906,1.8768442914643397
exp_001,exp_001 baseline mixed surface,geo:zori:zip:66843,zori_zip,21234 (MD),10,0.009220184768750604,0.01171595258284413,0.008067284986290855,0.0036486675965532755,0.31142730996505413,0.874959145464503,1.270685227757287
exp_001,exp_001 baseline mixed surface,geo:zori:zip:93210,zori_zip,80020 (CO),10,0.010631143520580897,0.01106077262403497,0.008046913270655591,0.0030138593533793785,0.27248181079414713,0.756918882251709,1.0404123133717789
exp_001,exp_001 baseline mixed surface,geo:zori:zip:95044,zori_zip,85706 (AZ),10,0.009562895684307572,0.0110964337630159,0.008036194229032725,0.0030602395339831756,0.2757858605151925,0.8403515519070108,1.1603633595234986
exp_001,exp_001 baseline mixed surface,geo:zori:zip:90675,zori_zip,75080 (TX),10,0.009748398275107232,0.01109753976765749,0.00802519273134884,0.00307234703630865,0.2768493828931935,0.8232319305050719,1.138396222074279
exp_001,exp_001 baseline mixed surface,geo:zori:zip:98437,zori_zip,95828 (CA),9,0.010425005241660087,0.013076453275234656,0.008016761665745754,0.0050596916094889,0.38693149457210935,0.7689935381240305,1.2543354149098107
exp_001,exp_001 baseline mixed surface,geo:zori:zip:99534,zori_zip,98052 (WA),10,0.011429534674034339,0.009617779869699071,0.00800064128086944,0.0016171385888296308,0.1681405283483816,0.6999971135347555,0.8414848149110375
exp_001,exp_001 baseline mixed surface,geo:zori:msa:394679,zori_msa,"Hickory, NC (NC)",10,0.009409559793086055,0.01073087843260891,0.00798904702378473,0.00274183140882418,0.25550857052786324,0.8490351514270532,1.1404230026248128
exp_001,exp_001 baseline mixed surface,geo:zori:zip:92042,zori_zip,77581 (TX),10,0.01093067057156895,0.010649093719269101,0.007979716258428797,0.002669377460840303,0.25066710193470954,0.7300298921444319,0.9742397458183178
exp_001,exp_001 baseline mixed surface,geo:zori:city:7221,zori_city,Springfield (MA),10,0.010161878836714098,0.01077903100314451,0.00797221610352214,0.00280681489962237,0.26039584623177653,0.7845218617170603,1.0607320925930241
exp_001,exp_001 baseline mixed surface,geo:zori:zip:787970,zori_zip,75072 (TX),10,0.011017919844465136,0.010564661401305213,0.007957804363026321,0.0026068570382788902,0.24675254030922616,0.7222601430544926,0.9588617044271185
exp_001,exp_001 baseline mixed surface,geo:zori:zip:69789,zori_zip,28227 (NC),10,0.009899797588535153,0.010288173344674769,0.007913819654984854,0.0023743536896899163,0.2307847671441985,0.7993920667781896,1.039230676452354
exp_001,exp_001 baseline mixed surface,geo:zori:zip:96589,zori_zip,92020 (CA),10,0.010900999127488513,0.0089873828133796,0.007905340454036411,0.00108204235934319,0.12039571272432543,0.7251941185924787,0.8244549612628221
exp_001,exp_001 baseline mixed surface,geo:zori:city:5071,zori_city,Hartford (CT),10,0.009388528284461684,0.010294891369866822,0.00788937123866797,0.00240552013119885,0.23366153607407794,0.8403203355871157,1.0965394210831956
exp_001,exp_001 baseline mixed surface,geo:zori:zip:69340,zori_zip,27410 (NC),10,0.00844584330527396,0.0100507619399776,0.00788667664130862,0.00216408529866898,0.2153155463827256,0.9337938624061173,1.1900246756533426
exp_001,exp_001 baseline mixed surface,geo:zori:zip:67724,zori_zip,23456 (VA),10,0.00784705127912906,0.011543814804120039,0.00788205497757943,0.00366175982654061,0.31720535097580665,1.0044607454705272,1.4711022514690741
exp_001,exp_001 baseline mixed surface,geo:zori:zip:69456,zori_zip,27616 (NC),10,0.007504442248168344,0.008936883518752381,0.007865809251613554,0.001071074267138825,0.11984874423968664,1.0481537456742254,1.1908791117599262
exp_001,exp_001 baseline mixed surface,geo:zori:zip:99631,zori_zip,98208 (WA),10,0.010272348437242448,0.01327071681742747,0.007841226387499681,0.00542949042992779,0.40913316926465,0.7633333736101939,1.2918873321425142
exp_001,exp_001 baseline mixed surface,geo:zori:zip:93205,zori_zip,80015 (CO),10,0.009066376694060997,0.0100704396340007,0.00783467485674564,0.00223576477725506,0.2220126288932288,0.8641461877353724,1.1107457779244294
exp_001,exp_001 baseline mixed surface,geo:zori:zip:98135,zori_zip,95355 (CA),10,0.008659433022190268,0.012864080619901649,0.00782811618800461,0.00503596443189704,0.39147488115909695,0.9039986992155995,1.4855569165945095
exp_001,exp_001 baseline mixed surface,geo:zori:zip:74113,zori_zip,37027 (TN),10,0.00999820923257612,0.008165492009019091,0.00782642937336253,0.00033906263565655983,0.04152384636247913,0.7827831155865884,0.8166954520629875
exp_001,exp_001 baseline mixed surface,geo:zori:zip:96657,zori_zip,92115 (CA),10,0.010564551853748235,0.01240467815882198,0.007825482305529775,0.004579195853292205,0.36915071835503965,0.7407301714131247,1.1741793055254757
exp_001,exp_001 baseline mixed surface,geo:zori:zip:93144,zori_zip,79936 (TX),10,0.00881841695390742,0.013120011906783021,0.00780966867648652,0.005310343230296501,0.4047514032781528,0.8856089156712048,1.487796729884673
exp_001,exp_001 baseline mixed surface,geo:zori:zip:93206,zori_zip,80016 (CO),10,0.009039659291247115,0.00814008772846923,0.007794752312659111,0.0003453354158101204,0.042424041033653805,0.8622838606546357,0.9004861207934111
exp_001,exp_001 baseline mixed surface,geo:zori:zip:94820,zori_zip,85225 (AZ),10,0.008777786867523287,0.00797257024134759,0.00779340869501632,0.00017916154633127016,0.02247224432117224,0.8878557673632925,0.9082665553028066
exp_001,exp_001 baseline mixed surface,geo:zori:zip:72243,zori_zip,32818 (FL),10,0.0099890944210269,0.013686452255906551,0.00776960693018226,0.00591684532572429,0.43231402960331117,0.7778089386989225,1.3701394419795219
exp_001,exp_001 baseline mixed surface,geo:zori:zip:92520,zori_zip,78577 (TX),10,0.009977455160584216,0.01003964973284666,0.00775294791652348,0.00228670181632318,0.2277670912005816,0.7770466308033518,1.006233510575737
exp_001,exp_001 baseline mixed surface,geo:zori:zip:97721,zori_zip,94513 (CA),10,0.010235443552318894,0.01104645335589569,0.007749368425735941,0.003297084930159749,0.2984745260704003,0.75711114873769,1.0792354331721223
exp_001,exp_001 baseline mixed surface,geo:zori:zip:70874,zori_zip,30096 (GA),10,0.00889906967020694,0.01067497527324455,0.00774337977871756,0.00293159549452699,0.2746231648774547,0.8701336280849113,1.1995608157764106
exp_001,exp_001 baseline mixed surface,geo:zori:zip:71897,zori_zip,32246 (FL),10,0.009248716341976404,0.01001501851398429,0.007721064891103349,0.00229395362288094,0.22905136118099226,0.8348255699075096,1.0828549761581434
exp_001,exp_001 baseline mixed surface,geo:zori:city:40492,zori_city,Rancho Cucamonga (CA),10,0.009222212655074877,0.00800690892330902,0.00770883037751451,0.00029807854579450997,0.03722766783655669,0.8358981370129683,0.8682199405695672
exp_001,exp_001 baseline mixed surface,geo:zori:zip:60642,zori_zip,07305 (NJ),10,0.009486229977612112,0.01014176726435377,0.007682346607696909,0.00245942065665686,0.24250415066230308,0.8098419104141013,1.0691040896424346
exp_001,exp_001 baseline mixed surface,geo:zori:city:13150,zori_city,Oxnard (CA),10,0.009255124553166622,0.00972336001813251,0.00767053955382002,0.0020528204643124903,0.21112253999484837,0.8287883658135708,1.0505920219956069
exp_001,exp_001 baseline mixed surface,geo:zori:zip:96239,zori_zip,90805 (CA),10,0.007523896173196901,0.0120263333453432,0.007668331837610494,0.004358001507732707,0.3623715876310878,1.0191969241851222,1.598418301967771
exp_001,exp_001 baseline mixed surface,geo:zori:zip:417444,zori_zip,85142 (AZ),10,0.008269138198922223,0.01069059575959875,0.007657118603821971,0.00303347715577678,0.28375192776820846,0.925987499497829,1.2928307040499254
exp_001,exp_001 baseline mixed surface,geo:zori:zip:399725,zori_zip,77498 (TX),10,0.008838665901930522,0.011195401560587969,0.00765159795901878,0.0035438036015691893,0.31654099965870924,0.8656960274228189,1.2666392965642805
exp_001,exp_001 baseline mixed surface,geo:zori:zip:61100,zori_zip,08540 (NJ),10,0.012456006365201269,0.00932027834497502,0.0076231865410361106,0.0016970918039389098,0.18208595721327228,0.6120088829059404,0.7482557468028734
exp_001,exp_001 baseline mixed surface,geo:zori:zip:84648,zori_zip,60651 (IL),10,0.011734334620488078,0.00928326354509724,0.0076172201756164295,0.0016660433694808102,0.17946742127780008,0.6491395057302021,0.7911197221944495
exp_001,exp_001 baseline mixed surface,geo:zori:zip:70909,zori_zip,30135 (GA),10,0.008561015847976344,0.0118960017647338,0.007616143390121351,0.00427985837461245,0.35977284294797857,0.8896308014570091,1.3895549285247244
exp_001,exp_001 baseline mixed surface,geo:zori:city:34311,zori_city,Toms River (NJ),10,0.008256030249848254,0.00966426135742272,0.00761385430292095,0.0020504070545017705,0.21216386629764905,0.9222173456863113,1.1705700033742426
exp_001,exp_001 baseline mixed surface,geo:zori:zip:84641,zori_zip,60641 (IL),10,0.00984888755233851,0.00969870806425931,0.00759557149605287,0.00210313656820644,0.2168470846087949,0.7712111094465065,0.9847516293306098
exp_001,exp_001 baseline mixed surface,geo:zori:city:6172,zori_city,New Port Richey (FL),10,0.007885171831205079,0.00806551503125784,0.0075847167132959996,0.0004807983179618405,0.059611607702485254,0.9618961863684382,1.0228711819999996
exp_001,exp_001 baseline mixed surface,geo:zori:city:40227,zori_city,Palmdale (CA),10,0.007583069558156445,0.01186215169561987,0.0075761768003742595,0.00428597489524561,0.3613151311180936,0.999091033290764,1.5642941957272158
exp_001,exp_001 baseline mixed surface,geo:zori:zip:61647,zori_zip,10033 (NY),10,0.008695005289991307,0.01075378421449294,0.00757157775745219,0.0031822064570407502,0.29591503730864077,0.8707962220756463,1.2367771905638127
exp_001,exp_001 baseline mixed surface,geo:zori:city:5519,zori_city,Lakewood (CO),10,0.009869173256899361,0.00888331060868884,0.007558673205709,0.001324637402979841,0.14911528610563296,0.7658871730136937,0.9001068658389069
exp_001,exp_001 baseline mixed surface,geo:zori:zip:70576,zori_zip,29588 (SC),10,0.00986928484033063,0.012990755020931711,0.007555485312543529,0.00543526970838818,0.4183952125669719,0.7655555022252669,1.3162812940452642
exp_001,exp_001 baseline mixed surface,geo:zori:zip:71168,zori_zip,30518 (GA),10,0.008465852346941572,0.00723480128180245,0.00754644511219719,-0.00031164383039473996,-0.043075658647129866,0.8913981490503394,0.8545862820789853
exp_001,exp_001 baseline mixed surface,geo:zori:city:7386,zori_city,Temecula (CA),10,0.008226092738326758,0.01130820448560221,0.007537135393726189,0.00377106909187602,0.3334808011897385,0.9162473161297343,1.3746750547699726
exp_001,exp_001 baseline mixed surface,geo:zori:zip:94748,zori_zip,85032 (AZ),10,0.007156860800175724,0.005798315092502089,0.007528711576744196,-0.0017303964842421064,-0.29843091598794186,1.0519572459142061,0.8101757536432345
